80, 10, 10, 400, 30, 10, sgd, 0.000, 3.000000, 3.000, 1, 100, 30, 12000, 10, 4000.0000, 7.8661, 0.400568, 90.650000, 8.980000e+01
80, 10, 10, 784, 30, 10, sgd, 0.000, 3.000000, 3.000, 1, 100, 30, 1440, 1000, 48000.0000, 6.7522, 0.848179, 10.110417, 1.088333e+01
80, 10, 10, 784, 30, 10, sgd, 0.000, 3.000000, 3.000, 1, 100, 30, 1440, 1000, 48000.0000, 7.1289, 0.934800, 9.920833, 9.933333e+00
70, 20, 10, 784, 30, 10, sgd, 0.000, 3.000000, 3.000, 1, 100, 10, 4200, 100, 42000.0000, 6.8656, 0.733609, 87.350000, 8.625833e+01
70, 20, 10, 784, 30, 10, sgd, 0.000, 3.000000, 3.000, 1, 100, 30, 126000, 10, 42000.0000, 7.5076, 0.270821, 84.414286, 8.380000e+01
70, 20, 10, 784, 30, 10, sgd, 0.000, 0.100000, 0.100, 1, 100, 100, 210000, 20, 42000.0000, 6.3902, 1.469514, 85.592857, 8.444167e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.000, 0.100000, 0.100, 1, 100, 8, 16800, 20, 42000.0000, 6.9882, 1.085447, 83.680952, 8.294167e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.000, 0.500000, 0.500, 1, 100, 8, 16800, 20, 42000.0000, 7.5226, 1.458120, 82.254762, 8.138333e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.000, 0.500000, 0.500, 1, 100, 8, 16800, 20, 42000.0000, 7.4792, 0.662594, 84.454762, 8.395833e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.000, 0.500000, 0.500, 1, 100, 12, 25200, 20, 42000.0000, 6.8592, 2.263826, 82.064286, 8.146667e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.000, 0.100000, 0.100, 1, 100, 12, 25200, 20, 42000.0000, 7.3770, 1.128294, 80.430952, 7.996667e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 1.000, 1.000000, 1.000, 1, 100, 12, 25200, 20, 42000.0000, 9.5510, 3.262559, 11.426190, 1.094167e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 0.050000, 0.050, 1, 100, 12, 25200, 20, 42000.0000, 6.1871, 2.705408, 76.600000, 7.640000e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 0.050000, 0.050, 1, 100, 12, 10080, 50, 42000.0000, 8.1983, 1.942785, 65.385714, 6.466667e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 0.050000, 0.050, 1, 100, 12, 25200, 20, 42000.0000, 7.3954, 2.109848, 76.433333, 7.652500e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 0.050000, 0.025, 5.000000e-01, 8, 12, 25200, 20, 42000.0000, 7.1035, 2.389204, 76.873810, 7.638333e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 1.000000, 0.500, 5.000000e-01, 8, 12, 5040, 100, 42000.0000, 6.2440, 5.666636, 83.511905, 8.289167e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 1.000000, 0.125, 5.000000e-01, 4, 12, 5040, 100, 42000.0000, 7.5480, 4.072373, 83.154762, 8.195833e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 0.500000, 0.062, 5.000000e-01, 4, 12, 5040, 100, 42000.0000, 7.0030, 5.463504, 78.047619, 7.762500e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 0.500000, 0.500, 1, 4, 12, 5040, 100, 42000.0000, 6.9427, 1.424240, 84.414286, 8.330833e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 1.000000, 1.000, 1, 4, 12, 5040, 100, 42000.0000, 7.8176, 16.025695, 81.947619, 8.095000e+01
70, 20, 10, 784, 32, 20, sgd_momentum, 0.010, 0.100000, 0.100, 1, 4, 20, 8400, 100, 42000.0000, 8.2044, 1.653496, 70.814286, 7.043333e+01
70, 20, 10, 2, 30, 2, sgd_momentum, 0.010, 0.100000, 0.100, 1, 4, 20, 1660, 1, 83.0000, 2.0978, 2.047151, 69.879518, 0
70, 20, 10, 2, 30, 2, sgd, 0.010, 0.100000, 0.100, 1, 4, 20, 1660, 1, 83.0000, 1.2199, 0.694088, 0.000000, 0
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.100000, 0.100, 1, 4, 20, 1880, 1, 94.0000, 0.9015, 1.359239, 46.808511, 5.833333e+01
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.100000, 0.100, 1, 4, 100, 9400, 1, 94.0000, 2.1571, 1.540516, 53.191489, 3.333333e+01
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.100000, 0.100, 1, 4, 100, 8000, 1, 80.0000, 1.8436, 0.806738, 56.250000, 65
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.100000, 0.100, 1, 4, 100, 1600, 5, 80.0000, 1.5144, 1.426142, 0.000000, 0
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.100000, 0.100, 1, 4, 100, 1600, 5, 80.0000, 1.7068, 1.322417, 51.250000, 35
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.001000, 0.001, 1, 4, 100, 1600, 5, 80.0000, 1.8271, 1.511509, 56.250000, 65
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.000100, 0.000, 1, 4, 100, 1600, 5, 80.0000, 1.3092, 1.388853, 0.000000, 0
80, 20, 0, 2, 30, 2, sgd, 0.010, 0.000100, 0.000, 1, 4, 100, 1600, 5, 80.0000, 1.8314, 1.743507, 57.500000, 60
80, 20, 0, 2, 30, 2, sgd, 0.000, 0.000100, 0.000, 1, 4, 100, 1600, 5, 80.0000, 1.3171, 1.388857, 0.000000, 0
80, 20, 0, 2, 30, 2, sgd, 0.000, 0.000100, 0.000, 1, 4, 100, 400, 20, 80.0000, 1.3506, 1.376239, 0.000000, 0
80, 20, 0, 2, 2, 2, sgd, 0.000, 0.000100, 0.000, 1, 4, 100, 400, 20, 80.0000, 1.8709, 1.843808, 56.250000, 65
80, 20, 0, 2, 2, 2, sgd, 0.000, 0.000100, 0.000, 1, 4, 100, 400, 20, 80.0000, 1.5942, 1.610864, 52.500000, 80
80, 20, 0, 2, 2, 2, sgd, 0.000, 0.001000, 0.001, 1, 4, 100, 400, 20, 80.0000, 1.4341, 1.341035, 0.000000, 0
80, 20, 0, 2, 2, 2, sgd, 0.000, 0.001000, 0.001, 1, 4, 100, 400, 20, 80.0000, 1.4007, 1.603872, 0.000000, 0
80, 20, 0, 2, 2, 2, sgd, 0.000, 0.001000, 0.001, 1, 4, 100, 400, 20, 80.0000, 1.1860, 1.344087, 0.000000, 0
80, 20, 0, 2, 2, 2, sgd, 0.000, 5.000000, 5.000, 1, 4, 100, 400, 20, 80.0000, 1.5854, 1.417096, 22.500000, 30
80, 20, 0, 2, 2, 2, sgd, 0.000, 10.000000, 10.000, 1, 4, 100, 400, 20, 80.0000, 1.7413, 1.506745, 62.500000, 40
80, 20, 0, 2, 2, 2, sgd, 0.000, 10.000000, 10.000, 1, 4, 500, 2000, 20, 80.0000, 1.3874, 1.497560, 57.500000, 60
80, 20, 0, 2, 2, 2, sgd, 0.000, 0.100000, 0.100, 1, 4, 500, 2000, 20, 80.0000, 1.6224, 1.427579, 18.750000, 25
80, 20, 0, 2, 2, 2, sgd, 0.000, 0.500000, 0.500, 1, 4, 500, 2000, 20, 80.0000, 1.4087, 1.424122, 17.500000, 35
80, 20, 0, 2, 6, 2, sgd, 0.000, 0.010000, 0.010, 1, 4, 500, 4000, 10, 80.0000, 1.7963, 1.524976, 55.000000, 70
80, 20, 0, 2, 6, 2, sgd_momentum, 0.000, 0.010000, 0.010, 1, 4, 500, 4000, 10, 80.0000, 1.6290, 1.450097, 57.500000, 60
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 500, 4000, 10, 80.0000, 1.4230, 1.180871, 56.250000, 60
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 1, 8, 10, 80.0000, 1.4790, 1.479040, 0.000000, 0
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 10, 80, 10, 80.0000, 1.3591, 1.333090, 0.000000, 0
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 10, 80, 10, 80.0000, 1.5061, 1.381781, 0.000000, 0
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 1.4768, 1.409417, 58.750000, 5.500000e+01
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 1.5712, 1.413840, 35.000000, 35
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4053, 2.410977, 22.500000, 35
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4087, 2.409168, 32.500000, 45
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4079, 2.408289, 33.750000, 5.500000e+01
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4105, 2.410770, 36.250000, 35
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.3967, 2.401035, 23.750000, 35
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4050, 2.407204, 26.250000, 15
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 1.4161, 1.385532, 0.000000, 0
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 1.3758, 1.375097, 28.750000, 15
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 1.4670, 1.336870, 60.000000, 50
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 1.6946, 1.577214, 0.000000, 0
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 1.6239, 1.096547, 0.000000, 0
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4053, 2.405125, 26.250000, 35
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4070, 2.408744, 35.000000, 30
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 50, 400, 10, 80.0000, 2.4111, 2.411548, 31.250000, 20
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.001000, 0.001, 1, 4, 50, 400, 10, 80.0000, 2.4147, 2.397432, 28.750000, 30
80, 20, 0, 2, 6, 2, sgd_momentum, 0.010, 0.001000, 0.001, 1, 4, 50, 400, 10, 80.0000, 2.4086, 2.409683, 22.500000, 25
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.001000, 0.001, 1, 4, 50, 400, 10, 80.0000, 2.4075, 2.411004, 33.750000, 30
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.001000, 0.001, 1, 4, 100, 800, 10, 80.0000, 2.4112, 2.410457, 28.750000, 30
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.001000, 0.001, 1, 4, 100, 8000, 1, 80.0000, NaN, NaN, 60.000000, 50
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.010000, 0.010, 1, 4, 100, 8000, 1, 80.0000, NaN, NaN, 61.250000, 45
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.000100, 0.000, 1, 4, 100, 8000, 1, 80.0000, NaN, NaN, 57.500000, 60
80, 20, 0, 2, 6, 2, sgd_momentum, 0.001, 0.000001, 0.000, 1, 4, 100, 8000, 1, 80.0000, NaN, NaN, 56.250000, 65
80, 20, 0, 2, 6, 2, sgd, 0.001, 0.000001, 0.000, 1, 4, 100, 8000, 1, 80.0000, NaN, NaN, 57.500000, 60
80, 20, 0, 2, 6, 2, sgd, 0.001, 0.000001, 0.000, 1, 4, 100, 4000, 2, 80.0000, 1.4001, 1.387435, 31.250000, 35
80, 20, 0, 2, 6, 2, sgd, 0.001, 0.010000, 0.010, 1, 4, 100, 4000, 2, 80.0000, 1.4065, 1.387843, 31.250000, 35
80, 20, 0, 2, 6, 2, sgd, 0.001, 1.000000, 1.000, 1, 4, 100, 4000, 2, 80.0000, 1.3886, 28.893520, 56.250000, 65
80, 20, 0, 2, 6, 2, sgd, 0.001, 10.000000, 10.000, 1, 4, 100, 4000, 2, 80.0000, 1.3876, 503.587042, 60.000000, 50
80, 20, 0, 2, 6, 2, sgd, 0.010, 10.000000, 10.000, 1, 4, 100, 4000, 2, 80.0000, 1.3921, 2.592715, 61.250000, 45
80, 20, 0, 2, 8, 2, sgd, 0.010, 10.000000, 10.000, 1, 4, 100, 4000, 2, 80.0000, 1.4057, 4.719573, 58.750000, 5.500000e+01
80, 20, 0, 2, 8, 2, sgd, 0.010, 1.000000, 1.000, 1, 4, 100, 4000, 2, 80.0000, 1.4052, 2.891878, 60.000000, 50
80, 20, 0, 2, 8, 2, sgd, 0.010, 1.000000, 1.000, 1, 4, 200, 8000, 2, 80.0000, 1.4043, 2.341472, 61.250000, 45
80, 20, 0, 2, 8, 2, sgd, 0.010, 1.000000, 1.000, 1, 4, 150, 6000, 2, 80.0000, 1.3885, 3.478571, 61.250000, 45
80, 20, 0, 2, 8, 2, sgd, 0.010, 0.800000, 0.800, 1, 4, 150, 6000, 2, 80.0000, 1.4149, 1.783832, 57.500000, 60
80, 20, 0, 2, 8, 2, sgd, 0.010, 0.700000, 0.700, 1, 4, 150, 6000, 2, 80.0000, 1.4026, 2.195394, 57.500000, 60
80, 20, 0, 2, 8, 2, sgd, 0.010, 0.500000, 0.500, 1, 4, 150, 6000, 2, 80.0000, 1.4048, 1.908191, 56.250000, 65
80, 20, 0, 2, 8, 2, sgd, 0.010, 0.100000, 0.100, 1, 4, 150, 6000, 2, 80.0000, 1.4045, 2.203623, 58.750000, 5.500000e+01
80, 20, 0, 2, 8, 2, sgd, 0.010, 0.010000, 0.010, 1, 4, 150, 6000, 2, 80.0000, 1.3800, 1.397471, 27.500000, 30
80, 20, 0, 2, 8, 2, sgd, 0.010, 0.050000, 0.050, 1, 4, 150, 6000, 2, 80.0000, 1.4048, 1.489855, 27.500000, 30
80, 20, 0, 2, 8, 2, sgd_momentum, 0.010, 0.050000, 0.050, 1, 4, 150, 6000, 2, 80.0000, 1.3866, 1.937658, 38.750000, 30
80, 20, 0, 2, 8, 2, sgd_momentum, 0.010, 0.005000, 0.005, 1, 4, 150, 6000, 2, 80.0000, 1.3973, 1.402693, 32.500000, 30
80, 20, 0, 2, 8, 2, sgd_momentum, 0.010, 0.005000, 0.005, 1, 4, 150, 6000, 2, 80.0000, 1.4049, 1.377806, 28.750000, 40
80, 20, 0, 2, 8, 2, sgd_momentum, 0.010, 0.500000, 0.500, 1, 4, 150, 6000, 2, 80.0000, 1.3956, 2.451981, 33.750000, 35
80, 20, 0, 2, 8, 2, sgd_momentum, 10.000, 0.500000, 0.500, 1, 4, 150, 6000, 2, 80.0000, 13.4110, NaN, 57.500000, 60
80, 20, 0, 2, 8, 2, sgd_momentum, 0.001, 0.500000, 0.500, 1, 4, 150, 6000, 2, 80.0000, 1.3876, 3.690392, 35.000000, 45
80, 20, 0, 2, 8, 2, sgd_momentum, 0.000, 0.500000, 0.500, 1, 4, 150, 6000, 2, 80.0000, 1.3879, 2.274805, 33.750000, 40
80, 20, 0, 2, 8, 2, sgd_momentum, 0.000, 0.050000, 0.050, 1, 4, 150, 6000, 2, 80.0000, 1.3883, 1.387847, 30.000000, 40
80, 20, 0, 2, 8, 2, sgd, 0.000, 0.050000, 0.050, 1, 4, 150, 6000, 2, 80.0000, 1.3809, 1.388227, 30.000000, 40
80, 20, 0, 2, 8, 2, sgd, 0.000, 0.050000, 0.050, 1, 4, 150, 6000, 2, 80.0000, 1.3982, 1.393975, 26.250000, 40
80, 20, 0, 2, 8, 2, sgd, 0.000, 0.050000, 0.050, 1, 4, 150, 6000, 2, 80.0000, 1.3867, 1.390050, 26.250000, 45
80, 20, 0, 2, 8, 2, sgd, 0.000, 0.050000, 0.050, 1, 4, 150, 600, 20, 80.0000, 3.0464, 3.047190, 32.500000, 35
80, 20, 0, 2, 8, 2, sgd, 0.000, 0.005000, 0.005, 1, 4, 150, 600, 20, 80.0000, 3.0469, 3.049690, 26.250000, 35
80, 20, 0, 784, 256, 10, sgd, 0.000, 0.500000, 0.500, 1, 4, 50, 24000, 100, 48000.0000, 7.3225, 0.368275, 94.450000, 9.345000e+01
80, 20, 0, 784, 256, 10, sgd, 0.000, 0.200000, 0.200, 1, 4, 100, 48000, 100, 48000.0000, 6.9143, 0.428746, 94.152083, 9.363333e+01
80, 15, 5, 784, 256, 10, sgd, 0.000, 0.200000, 0.200, 1, 4, 100, 48000, 100, 48000.0000, 7.3165, 0.521856, 94.225000, 9.370000e+01
80, 15, 5, 784, 256, 10, sgd_momentum, 0.100, 0.500000, 0.500, 1, 4, 100, 48000, 100, 48000.0000, 9.4998, 0.916290, 90.054167, 8.964444e+01
80, 15, 5, 784, 256, 10, sgd, 0.000, 0.200000, 0.200, 1, 4, 100, 48000, 100, 48000.0000, 7.8091, 0.512236, 94.229167, 9.344444e+01
80, 15, 5, 784, 256, 64, sgd, 0.000, 0.200000, 0.200, 1, 4, 100, 48000, 100, 48000.0000, 8.7848, 0.470255, 93.856250, 9.297778e+01
80, 15, 5, 784, 256, 64, sgd_momentum, 0.000, 0.200000, 0.200, 1, 4, 100, 48000, 100, 48000.0000, 7.4502, 0.421198, 93.889583, 9.313333e+01
